id,areas_fk,plant_id,timestep,b,area,fuel_type,production
12580,81,49912,81,3,3,Hydro,0.0
12581,81,49913,81,0,3,Hydro,0.0
12582,81,49913,81,1,3,Hydro,0.0
12583,81,49913,81,2,3,Hydro,0.0
12584,81,49913,81,3,3,Hydro,0.0
12585,81,49914,81,0,3,Hydro,0.0
12586,81,49914,81,1,3,Hydro,0.0
12587,81,49914,81,2,3,Hydro,0.0
12588,81,49914,81,3,3,Hydro,0.0
12589,81,49915,81,0,3,Hydro,0.0
12590,81,49915,81,1,3,Hydro,0.0
12591,81,49915,81,2,3,Hydro,0.0
12592,81,49915,81,3,3,Hydro,0.0
12593,81,49920,81,0,3,Hydro,0.0
12594,81,49920,81,1,3,Hydro,0.0
12595,81,49920,81,2,3,Hydro,66.7
12596,81,49920,81,3,3,Hydro,66.7
12597,81,49921,81,0,3,Hydro,0.0
12598,81,49921,81,1,3,Hydro,0.0
12599,81,49921,81,2,3,Hydro,0.0
12600,81,49921,81,3,3,Hydro,0.0
12601,81,49922,81,0,3,Hydro,1.64
12602,81,49922,81,1,3,Hydro,0.0
12603,81,49922,81,2,3,Hydro,25.0
12604,81,49922,81,3,3,Hydro,25.0
12605,81,49923,81,0,3,Hydro,31.71
12606,81,49923,81,1,3,Hydro,0.0
12607,81,49923,81,2,3,Hydro,0.0
12608,81,49923,81,3,3,Hydro,0.0
12609,81,49924,81,0,3,Hydro,175.01
12610,81,49924,81,1,3,Hydro,175.01
12611,81,49924,81,2,3,Hydro,104.31
12612,81,49924,81,3,3,Hydro,105.78
12613,81,49925,81,0,3,Hydro,0.0
12614,81,49925,81,1,3,Hydro,0.0
12615,81,49925,81,2,3,Hydro,40.0
12616,81,49925,81,3,3,Hydro,40.0
12617,81,49927,81,0,3,Hydro,25.0
12618,81,49927,81,1,3,Hydro,0.0
12619,81,49927,81,2,3,Hydro,0.0
12620,81,49927,81,3,3,Hydro,0.0
12621,81,49928,81,0,3,Hydro,0.0
12622,81,49928,81,1,3,Hydro,0.0
12623,81,49928,81,2,3,Hydro,0.0
12624,81,49928,81,3,3,Hydro,0.0
12625,81,49929,81,0,3,Hydro,0.0
12626,81,49929,81,1,3,Hydro,0.0
12627,81,49929,81,2,3,Hydro,0.0
12628,81,49929,81,3,3,Hydro,0.0
12629,81,49930,81,0,3,Hydro,0.0
12630,81,49930,81,1,3,Hydro,0.0
12631,81,49930,81,2,3,Hydro,0.0
12632,81,49930,81,3,3,Hydro,0.0
12633,81,49931,81,0,3,Hydro,0.0
12634,81,49931,81,1,3,Hydro,0.0
12635,81,49931,81,2,3,Hydro,0.0
12636,81,49931,81,3,3,Hydro,0.0
12637,82,1,82,0,1,Thermal,0.0
12638,82,1,82,1,1,Thermal,0.0
12639,82,1,82,2,1,Thermal,0.0
12640,82,1,82,3,1,Thermal,0.0
12641,82,2,82,0,1,Thermal,0.0
12642,82,2,82,1,1,Thermal,0.0
12643,82,2,82,2,1,Thermal,0.0
12644,82,2,82,3,1,Thermal,0.0
12645,82,3,82,0,1,Thermal,76.0
12646,82,3,82,1,1,Thermal,76.0
12647,82,3,82,2,1,Thermal,76.0
12648,82,3,82,3,1,Thermal,76.0
12649,82,4,82,0,1,Thermal,76.0
12650,82,4,82,1,1,Thermal,76.0
12651,82,4,82,2,1,Thermal,76.0
12652,82,4,82,3,1,Thermal,76.0
12653,82,5,82,0,1,Thermal,0.0
12654,82,5,82,1,1,Thermal,0.0
12655,82,5,82,2,1,Thermal,0.0
12656,82,5,82,3,1,Thermal,0.0
12657,82,6,82,0,1,Thermal,0.0
12658,82,6,82,1,1,Thermal,0.0
12659,82,6,82,2,1,Thermal,0.0
12660,82,6,82,3,1,Thermal,0.0
12661,82,7,82,0,1,Thermal,76.0
12662,82,7,82,1,1,Thermal,76.0
12663,82,7,82,2,1,Thermal,76.0
12664,82,7,82,3,1,Thermal,76.0
12665,82,8,82,0,1,Thermal,76.0
12666,82,8,82,1,1,Thermal,76.0
12667,82,8,82,2,1,Thermal,76.0
12668,82,8,82,3,1,Thermal,76.0
12669,82,9,82,0,1,Thermal,0.0
12670,82,9,82,1,1,Thermal,0.0
12671,82,9,82,2,1,Thermal,0.0
12672,82,9,82,3,1,Thermal,0.0
12673,82,10,82,0,1,Thermal,0.0
12674,82,10,82,1,1,Thermal,0.0
12675,82,10,82,2,1,Thermal,0.0
12676,82,10,82,3,1,Thermal,0.0
12677,82,154,82,0,2,Wind,8.84
12678,82,154,82,1,2,Wind,9.14
12679,82,154,82,2,2,Wind,9.71
12680,82,154,82,3,2,Wind,8.6
12681,82,155,82,0,2,Wind,185.44
12682,82,155,82,1,2,Wind,192.47
12683,82,155,82,2,2,Wind,182.31
12684,82,155,82,3,2,Wind,190.68
12685,82,156,82,0,2,Wind,43.13
12686,82,156,82,1,2,Wind,54.11
12687,82,156,82,2,2,Wind,37.32
12688,82,156,82,3,2,Wind,51.08
12689,82,157,82,0,2,Wind,121.88
12690,82,157,82,1,2,Wind,128.87
12691,82,157,82,2,2,Wind,123.4
12692,82,157,82,3,2,Wind,124.9
12693,82,49900,82,0,3,Hydro,0.0
12694,82,49900,82,1,3,Hydro,0.0
12695,82,49900,82,2,3,Hydro,0.0
12696,82,49900,82,3,3,Hydro,0.0
12697,82,49901,82,0,3,Hydro,0.0
12698,82,49901,82,1,3,Hydro,0.0
12699,82,49901,82,2,3,Hydro,0.0
12700,82,49901,82,3,3,Hydro,0.0
12701,82,49902,82,0,3,Hydro,0.0
12702,82,49902,82,1,3,Hydro,0.0
12703,82,49902,82,2,3,Hydro,0.0
12704,82,49902,82,3,3,Hydro,0.0
12705,82,49903,82,0,3,Hydro,0.0
12706,82,49903,82,1,3,Hydro,0.0
12707,82,49903,82,2,3,Hydro,0.0
12708,82,49903,82,3,3,Hydro,0.0
12709,82,49904,82,0,3,Hydro,0.0
12710,82,49904,82,1,3,Hydro,0.0
12711,82,49904,82,2,3,Hydro,0.0
12712,82,49904,82,3,3,Hydro,0.0
12713,82,49905,82,0,3,Hydro,0.0
12714,82,49905,82,1,3,Hydro,0.0
12715,82,49905,82,2,3,Hydro,0.0
12716,82,49905,82,3,3,Hydro,0.0
12717,82,49906,82,0,3,Hydro,123.98
12718,82,49906,82,1,3,Hydro,123.98
12719,82,49906,82,2,3,Hydro,0.0
12720,82,49906,82,3,3,Hydro,0.0
12721,82,49907,82,0,3,Hydro,0.0
12722,82,49907,82,1,3,Hydro,0.0
12723,82,49907,82,2,3,Hydro,0.0
12724,82,49907,82,3,3,Hydro,0.0
12725,82,49908,82,0,3,Hydro,0.0
12726,82,49908,82,1,3,Hydro,0.0
12727,82,49908,82,2,3,Hydro,0.0
12728,82,49908,82,3,3,Hydro,0.0
12729,82,49911,82,0,3,Hydro,0.0
12730,82,49911,82,1,3,Hydro,0.0
12731,82,49911,82,2,3,Hydro,20.0
12732,82,49911,82,3,3,Hydro,20.0
12733,82,49912,82,0,3,Hydro,0.0
12734,82,49912,82,1,3,Hydro,0.0
12735,82,49912,82,2,3,Hydro,0.0
12736,82,49912,82,3,3,Hydro,0.0
12737,82,49913,82,0,3,Hydro,0.0
12738,82,49913,82,1,3,Hydro,0.0
12739,82,49913,82,2,3,Hydro,0.0
12740,82,49913,82,3,3,Hydro,0.0
12741,82,49914,82,0,3,Hydro,0.0
12742,82,49914,82,1,3,Hydro,0.0
12743,82,49914,82,2,3,Hydro,0.0
12744,82,49914,82,3,3,Hydro,0.0
12745,82,49915,82,0,3,Hydro,0.0
12746,82,49915,82,1,3,Hydro,0.0
12747,82,49915,82,2,3,Hydro,0.0
12748,82,49915,82,3,3,Hydro,0.0
12749,82,49920,82,0,3,Hydro,0.0
12750,82,49920,82,1,3,Hydro,0.0
12751,82,49920,82,2,3,Hydro,66.7
12752,82,49920,82,3,3,Hydro,66.7
12753,82,49921,82,0,3,Hydro,0.0
12754,82,49921,82,1,3,Hydro,0.0
12755,82,49921,82,2,3,Hydro,0.0
12756,82,49921,82,3,3,Hydro,0.0
12757,82,49922,82,0,3,Hydro,0.0
12758,82,49922,82,1,3,Hydro,25.0
12759,82,49922,82,2,3,Hydro,0.0
12760,82,49922,82,3,3,Hydro,8.64
12761,82,49923,82,0,3,Hydro,0.0
12762,82,49923,82,1,3,Hydro,0.0
12763,82,49923,82,2,3,Hydro,0.0
12764,82,49923,82,3,3,Hydro,0.0
12765,82,49924,82,0,3,Hydro,133.5
12766,82,49924,82,1,3,Hydro,109.97
12767,82,49924,82,2,3,Hydro,140.1
12768,82,49924,82,3,3,Hydro,119.32
12769,82,49925,82,0,3,Hydro,0.0
12770,82,49925,82,1,3,Hydro,0.0
12771,82,49925,82,2,3,Hydro,40.0
12772,82,49925,82,3,3,Hydro,40.0
12773,82,49927,82,0,3,Hydro,0.0
12774,82,49927,82,1,3,Hydro,0.0
12775,82,49927,82,2,3,Hydro,0.0
12776,82,49927,82,3,3,Hydro,0.0
12777,82,49928,82,0,3,Hydro,0.0
12778,82,49928,82,1,3,Hydro,0.0
12779,82,49928,82,2,3,Hydro,0.0
12780,82,49928,82,3,3,Hydro,0.0
12781,82,49929,82,0,3,Hydro,0.0
12782,82,49929,82,1,3,Hydro,0.0
12783,82,49929,82,2,3,Hydro,0.0
12784,82,49929,82,3,3,Hydro,0.0
12785,82,49930,82,0,3,Hydro,0.0
12786,82,49930,82,1,3,Hydro,0.0
12787,82,49930,82,2,3,Hydro,0.0
12788,82,49930,82,3,3,Hydro,0.0
12789,82,49931,82,0,3,Hydro,0.0
12790,82,49931,82,1,3,Hydro,0.0
12791,82,49931,82,2,3,Hydro,0.0
12792,82,49931,82,3,3,Hydro,0.0
12793,83,1,83,0,1,Thermal,0.0
12794,83,1,83,1,1,Thermal,0.0
12795,83,1,83,2,1,Thermal,0.0
12796,83,1,83,3,1,Thermal,0.0
12797,83,2,83,0,1,Thermal,0.0
12798,83,2,83,1,1,Thermal,0.0
12799,83,2,83,2,1,Thermal,0.0
12800,83,2,83,3,1,Thermal,0.0
12801,83,3,83,0,1,Thermal,76.0
12802,83,3,83,1,1,Thermal,76.0
12803,83,3,83,2,1,Thermal,76.0
12804,83,3,83,3,1,Thermal,76.0
12805,83,4,83,0,1,Thermal,76.0
12806,83,4,83,1,1,Thermal,76.0
12807,83,4,83,2,1,Thermal,76.0
12808,83,4,83,3,1,Thermal,76.0
12809,83,5,83,0,1,Thermal,0.0
12810,83,5,83,1,1,Thermal,0.0
12811,83,5,83,2,1,Thermal,0.0
12812,83,5,83,3,1,Thermal,0.0
12813,83,6,83,0,1,Thermal,0.0
12814,83,6,83,1,1,Thermal,0.0
12815,83,6,83,2,1,Thermal,0.0
12816,83,6,83,3,1,Thermal,0.0
12817,83,7,83,0,1,Thermal,76.0
12818,83,7,83,1,1,Thermal,76.0
12819,83,7,83,2,1,Thermal,76.0
12820,83,7,83,3,1,Thermal,76.0
12821,83,8,83,0,1,Thermal,76.0
12822,83,8,83,1,1,Thermal,76.0
12823,83,8,83,2,1,Thermal,76.0
12824,83,8,83,3,1,Thermal,76.0
12825,83,9,83,0,1,Thermal,0.0
12826,83,9,83,1,1,Thermal,0.0
12827,83,9,83,2,1,Thermal,0.0
12828,83,9,83,3,1,Thermal,0.0
12829,83,10,83,0,1,Thermal,0.0
12830,83,10,83,1,1,Thermal,0.0
12831,83,10,83,2,1,Thermal,0.0
12832,83,10,83,3,1,Thermal,0.0
12833,83,154,83,0,2,Wind,8.6
12834,83,154,83,1,2,Wind,7.48
12835,83,154,83,2,2,Wind,9.9
12836,83,154,83,3,2,Wind,7.36
12837,83,155,83,0,2,Wind,190.68
12838,83,155,83,1,2,Wind,199.05
12839,83,155,83,2,2,Wind,187.11
12840,83,155,83,3,2,Wind,196.63
12841,83,156,83,0,2,Wind,51.08
12842,83,156,83,1,2,Wind,64.83
12843,83,156,83,2,2,Wind,43.67
12844,83,156,83,3,2,Wind,61.26
12845,83,157,83,0,2,Wind,124.9
12846,83,157,83,1,2,Wind,126.41
12847,83,157,83,2,2,Wind,128.58
12848,83,157,83,3,2,Wind,124.01
12849,83,49900,83,0,3,Hydro,0.0
12850,83,49900,83,1,3,Hydro,0.0
12851,83,49900,83,2,3,Hydro,0.0
12852,83,49900,83,3,3,Hydro,0.0
12853,83,49901,83,0,3,Hydro,0.0
12854,83,49901,83,1,3,Hydro,0.0
12855,83,49901,83,2,3,Hydro,0.0
12856,83,49901,83,3,3,Hydro,0.0
12857,83,49902,83,0,3,Hydro,0.0
12858,83,49902,83,1,3,Hydro,0.0
12859,83,49902,83,2,3,Hydro,0.0
12860,83,49902,83,3,3,Hydro,0.0
12861,83,49903,83,0,3,Hydro,18.8
12862,83,49903,83,1,3,Hydro,0.0
12863,83,49903,83,2,3,Hydro,0.0
12864,83,49903,83,3,3,Hydro,0.0
12865,83,49904,83,0,3,Hydro,0.0
12866,83,49904,83,1,3,Hydro,0.0
12867,83,49904,83,2,3,Hydro,0.0
12868,83,49904,83,3,3,Hydro,0.0
12869,83,49905,83,0,3,Hydro,0.0
12870,83,49905,83,1,3,Hydro,22.52
12871,83,49905,83,2,3,Hydro,6.86
12872,83,49905,83,3,3,Hydro,0.0
12873,83,49906,83,0,3,Hydro,0.0
12874,83,49906,83,1,3,Hydro,0.0
12875,83,49906,83,2,3,Hydro,0.0
12876,83,49906,83,3,3,Hydro,0.0
12877,83,49907,83,0,3,Hydro,0.0
12878,83,49907,83,1,3,Hydro,0.0
12879,83,49907,83,2,3,Hydro,0.0
12880,83,49907,83,3,3,Hydro,0.0
12881,83,49908,83,0,3,Hydro,0.0
12882,83,49908,83,1,3,Hydro,0.0
12883,83,49908,83,2,3,Hydro,0.0
12884,83,49908,83,3,3,Hydro,0.0
12885,83,49911,83,0,3,Hydro,10.85
12886,83,49911,83,1,3,Hydro,20.0
12887,83,49911,83,2,3,Hydro,20.0
12888,83,49911,83,3,3,Hydro,20.0
12889,83,49912,83,0,3,Hydro,0.0
12890,83,49912,83,1,3,Hydro,0.0
12891,83,49912,83,2,3,Hydro,0.0
12892,83,49912,83,3,3,Hydro,0.0
12893,83,49913,83,0,3,Hydro,0.0
12894,83,49913,83,1,3,Hydro,0.0
12895,83,49913,83,2,3,Hydro,0.0
12896,83,49913,83,3,3,Hydro,0.0
12897,83,49914,83,0,3,Hydro,0.0
12898,83,49914,83,1,3,Hydro,0.0
12899,83,49914,83,2,3,Hydro,0.0
12900,83,49914,83,3,3,Hydro,0.0
12901,83,49915,83,0,3,Hydro,0.0
12902,83,49915,83,1,3,Hydro,0.0
12903,83,49915,83,2,3,Hydro,0.0
12904,83,49915,83,3,3,Hydro,0.0
12905,83,49920,83,0,3,Hydro,0.0
12906,83,49920,83,1,3,Hydro,0.0
12907,83,49920,83,2,3,Hydro,66.7
12908,83,49920,83,3,3,Hydro,66.7
12909,83,49921,83,0,3,Hydro,0.0
12910,83,49921,83,1,3,Hydro,0.0
12911,83,49921,83,2,3,Hydro,0.0
12912,83,49921,83,3,3,Hydro,0.0
12913,83,49922,83,0,3,Hydro,25.0
12914,83,49922,83,1,3,Hydro,25.0
12915,83,49922,83,2,3,Hydro,25.0
12916,83,49922,83,3,3,Hydro,25.0
12917,83,49923,83,0,3,Hydro,0.0
12918,83,49923,83,1,3,Hydro,0.0
12919,83,49923,83,2,3,Hydro,0.0
12920,83,49923,83,3,3,Hydro,0.0
12921,83,49924,83,0,3,Hydro,175.01
12922,83,49924,83,1,3,Hydro,175.01
12923,83,49924,83,2,3,Hydro,150.22
12924,83,49924,83,3,3,Hydro,89.88
12925,83,49925,83,0,3,Hydro,0.0
12926,83,49925,83,1,3,Hydro,0.0
12927,83,49925,83,2,3,Hydro,0.0
12928,83,49925,83,3,3,Hydro,40.0
12929,83,49927,83,0,3,Hydro,25.0
12930,83,49927,83,1,3,Hydro,0.0
12931,83,49927,83,2,3,Hydro,0.0
12932,83,49927,83,3,3,Hydro,0.0
12933,83,49928,83,0,3,Hydro,-0.0
12934,83,49928,83,1,3,Hydro,0.0
12935,83,49928,83,2,3,Hydro,0.0
12936,83,49928,83,3,3,Hydro,0.0
12937,83,49929,83,0,3,Hydro,0.0
12938,83,49929,83,1,3,Hydro,0.0
12939,83,49929,83,2,3,Hydro,0.0
12940,83,49929,83,3,3,Hydro,0.0
12941,83,49930,83,0,3,Hydro,0.0
12942,83,49930,83,1,3,Hydro,0.0
12943,83,49930,83,2,3,Hydro,0.0
12944,83,49930,83,3,3,Hydro,0.0
12945,83,49931,83,0,3,Hydro,0.0
12946,83,49931,83,1,3,Hydro,0.0
12947,83,49931,83,2,3,Hydro,0.0
12948,83,49931,83,3,3,Hydro,0.0
12949,84,1,84,0,1,Thermal,0.0
12950,84,1,84,1,1,Thermal,0.0
12951,84,1,84,2,1,Thermal,0.0
12952,84,1,84,3,1,Thermal,0.0
12953,84,2,84,0,1,Thermal,0.0
12954,84,2,84,1,1,Thermal,0.0
12955,84,2,84,2,1,Thermal,0.0
12956,84,2,84,3,1,Thermal,0.0
12957,84,3,84,0,1,Thermal,76.0
12958,84,3,84,1,1,Thermal,76.0
12959,84,3,84,2,1,Thermal,76.0
12960,84,3,84,3,1,Thermal,76.0
12961,84,4,84,0,1,Thermal,76.0
12962,84,4,84,1,1,Thermal,76.0
12963,84,4,84,2,1,Thermal,76.0
12964,84,4,84,3,1,Thermal,76.0
12965,84,5,84,0,1,Thermal,0.0
12966,84,5,84,1,1,Thermal,0.0
12967,84,5,84,2,1,Thermal,0.0
12968,84,5,84,3,1,Thermal,0.0
12969,84,6,84,0,1,Thermal,0.0
12970,84,6,84,1,1,Thermal,0.0
12971,84,6,84,2,1,Thermal,0.0
12972,84,6,84,3,1,Thermal,0.0
12973,84,7,84,0,1,Thermal,76.0
12974,84,7,84,1,1,Thermal,76.0
12975,84,7,84,2,1,Thermal,76.0
12976,84,7,84,3,1,Thermal,76.0
12977,84,8,84,0,1,Thermal,76.0
12978,84,8,84,1,1,Thermal,76.0
12979,84,8,84,2,1,Thermal,76.0
12980,84,8,84,3,1,Thermal,76.0
12981,84,9,84,0,1,Thermal,0.0
12982,84,9,84,1,1,Thermal,0.0
12983,84,9,84,2,1,Thermal,0.0
12984,84,9,84,3,1,Thermal,0.0
12985,84,10,84,0,1,Thermal,0.0
12986,84,10,84,1,1,Thermal,0.0
12987,84,10,84,2,1,Thermal,0.0
12988,84,10,84,3,1,Thermal,0.0
12989,84,154,84,0,2,Wind,7.36
12990,84,154,84,1,2,Wind,4.81
12991,84,154,84,2,2,Wind,9.03
12992,84,154,84,3,2,Wind,4.97
12993,84,155,84,0,2,Wind,196.63
12994,84,155,84,1,2,Wind,206.16
12995,84,155,84,2,2,Wind,191.81
12996,84,155,84,3,2,Wind,204.19
12997,84,156,84,0,2,Wind,61.26
12998,84,156,84,1,2,Wind,78.84
12999,84,156,84,2,2,Wind,49.3
13000,84,156,84,3,2,Wind,77.22
13001,84,157,84,0,2,Wind,124.01
13002,84,157,84,1,2,Wind,119.44
13003,84,157,84,2,2,Wind,131.88
13004,84,157,84,3,2,Wind,116.26
13005,84,49900,84,0,3,Hydro,0.0
13006,84,49900,84,1,3,Hydro,0.0
13007,84,49900,84,2,3,Hydro,0.0
13008,84,49900,84,3,3,Hydro,0.0
13009,84,49901,84,0,3,Hydro,0.0
13010,84,49901,84,1,3,Hydro,0.0
13011,84,49901,84,2,3,Hydro,0.0
13012,84,49901,84,3,3,Hydro,0.0
13013,84,49902,84,0,3,Hydro,0.0
13014,84,49902,84,1,3,Hydro,0.0
13015,84,49902,84,2,3,Hydro,0.0
13016,84,49902,84,3,3,Hydro,0.0
13017,84,49903,84,0,3,Hydro,17.28
13018,84,49903,84,1,3,Hydro,0.0
13019,84,49903,84,2,3,Hydro,0.0
13020,84,49903,84,3,3,Hydro,0.0
13021,84,49904,84,0,3,Hydro,0.0
13022,84,49904,84,1,3,Hydro,0.0
13023,84,49904,84,2,3,Hydro,0.0
13024,84,49904,84,3,3,Hydro,0.0
13025,84,49905,84,0,3,Hydro,0.0
13026,84,49905,84,1,3,Hydro,27.0
13027,84,49905,84,2,3,Hydro,0.0
13028,84,49905,84,3,3,Hydro,0.0
13029,84,49906,84,0,3,Hydro,0.0
13030,84,49906,84,1,3,Hydro,123.98
13031,84,49906,84,2,3,Hydro,0.0
13032,84,49906,84,3,3,Hydro,0.0
13033,84,49907,84,0,3,Hydro,0.0
13034,84,49907,84,1,3,Hydro,0.0
13035,84,49907,84,2,3,Hydro,0.0
13036,84,49907,84,3,3,Hydro,0.0
13037,84,49908,84,0,3,Hydro,0.0
13038,84,49908,84,1,3,Hydro,0.0
13039,84,49908,84,2,3,Hydro,0.0
13040,84,49908,84,3,3,Hydro,0.0
13041,84,49911,84,0,3,Hydro,0.0
13042,84,49911,84,1,3,Hydro,0.0
13043,84,49911,84,2,3,Hydro,20.0
13044,84,49911,84,3,3,Hydro,20.0
13045,84,49912,84,0,3,Hydro,0.0
13046,84,49912,84,1,3,Hydro,0.0
13047,84,49912,84,2,3,Hydro,0.0
13048,84,49912,84,3,3,Hydro,0.0
13049,84,49913,84,0,3,Hydro,0.0
13050,84,49913,84,1,3,Hydro,0.0
13051,84,49913,84,2,3,Hydro,0.0
13052,84,49913,84,3,3,Hydro,0.0
13053,84,49914,84,0,3,Hydro,0.0
13054,84,49914,84,1,3,Hydro,0.0
13055,84,49914,84,2,3,Hydro,0.0
13056,84,49914,84,3,3,Hydro,0.0
13057,84,49915,84,0,3,Hydro,0.0
13058,84,49915,84,1,3,Hydro,0.0
13059,84,49915,84,2,3,Hydro,0.0
13060,84,49915,84,3,3,Hydro,0.0
13061,84,49920,84,0,3,Hydro,0.0
13062,84,49920,84,1,3,Hydro,0.0
13063,84,49920,84,2,3,Hydro,66.7
13064,84,49920,84,3,3,Hydro,66.7
13065,84,49921,84,0,3,Hydro,0.0
13066,84,49921,84,1,3,Hydro,0.0
13067,84,49921,84,2,3,Hydro,0.0
13068,84,49921,84,3,3,Hydro,0.0
13069,84,49922,84,0,3,Hydro,25.0
13070,84,49922,84,1,3,Hydro,25.0
13071,84,49922,84,2,3,Hydro,25.0
13072,84,49922,84,3,3,Hydro,25.0
13073,84,49923,84,0,3,Hydro,0.0
13074,84,49923,84,1,3,Hydro,0.0
13075,84,49923,84,2,3,Hydro,0.0
13076,84,49923,84,3,3,Hydro,0.0
13077,84,49924,84,0,3,Hydro,174.3
13078,84,49924,84,1,3,Hydro,13.71
13079,84,49924,84,2,3,Hydro,150.02
13080,84,49924,84,3,3,Hydro,62.84
13081,84,49925,84,0,3,Hydro,0.0
13082,84,49925,84,1,3,Hydro,0.0
13083,84,49925,84,2,3,Hydro,0.0
13084,84,49925,84,3,3,Hydro,40.0
13085,84,49927,84,0,3,Hydro,25.0
13086,84,49927,84,1,3,Hydro,25.0
13087,84,49927,84,2,3,Hydro,0.0
13088,84,49927,84,3,3,Hydro,0.0
13089,84,49928,84,0,3,Hydro,-0.0
13090,84,49928,84,1,3,Hydro,0.0
13091,84,49928,84,2,3,Hydro,0.0
13092,84,49928,84,3,3,Hydro,0.0
13093,84,49929,84,0,3,Hydro,0.0
13094,84,49929,84,1,3,Hydro,0.0
13095,84,49929,84,2,3,Hydro,0.0
13096,84,49929,84,3,3,Hydro,0.0
13097,84,49930,84,0,3,Hydro,0.0
13098,84,49930,84,1,3,Hydro,0.0
13099,84,49930,84,2,3,Hydro,0.0
13100,84,49930,84,3,3,Hydro,0.0
13101,84,49931,84,0,3,Hydro,0.0
13102,84,49931,84,1,3,Hydro,0.0
13103,84,49931,84,2,3,Hydro,0.0
13104,84,49931,84,3,3,Hydro,0.0
13105,85,1,85,0,1,Thermal,0.0
13106,85,1,85,1,1,Thermal,0.0
13107,85,1,85,2,1,Thermal,0.0
13108,85,1,85,3,1,Thermal,0.0
13109,85,2,85,0,1,Thermal,0.0
13110,85,2,85,1,1,Thermal,0.0
13111,85,2,85,2,1,Thermal,0.0
13112,85,2,85,3,1,Thermal,0.0
13113,85,3,85,0,1,Thermal,76.0
13114,85,3,85,1,1,Thermal,76.0
13115,85,3,85,2,1,Thermal,76.0
13116,85,3,85,3,1,Thermal,76.0
13117,85,4,85,0,1,Thermal,76.0
13118,85,4,85,1,1,Thermal,76.0
13119,85,4,85,2,1,Thermal,76.0
13120,85,4,85,3,1,Thermal,76.0
13121,85,5,85,0,1,Thermal,0.0
13122,85,5,85,1,1,Thermal,0.0
13123,85,5,85,2,1,Thermal,0.0
13124,85,5,85,3,1,Thermal,0.0
13125,85,6,85,0,1,Thermal,0.0
13126,85,6,85,1,1,Thermal,0.0
13127,85,6,85,2,1,Thermal,0.0
13128,85,6,85,3,1,Thermal,0.0
13129,85,7,85,0,1,Thermal,76.0
13130,85,7,85,1,1,Thermal,76.0
13131,85,7,85,2,1,Thermal,76.0
13132,85,7,85,3,1,Thermal,76.0
13133,85,8,85,0,1,Thermal,76.0
13134,85,8,85,1,1,Thermal,76.0
13135,85,8,85,2,1,Thermal,76.0
13136,85,8,85,3,1,Thermal,76.0
13137,85,9,85,0,1,Thermal,0.0
13138,85,9,85,1,1,Thermal,0.0
13139,85,9,85,2,1,Thermal,0.0
13140,85,9,85,3,1,Thermal,0.0
13141,85,10,85,0,1,Thermal,0.0
13142,85,10,85,1,1,Thermal,0.0
13143,85,10,85,2,1,Thermal,0.0
13144,85,10,85,3,1,Thermal,0.0
13145,85,154,85,0,2,Wind,4.97
13146,85,154,85,1,2,Wind,0.91
13147,85,154,85,2,2,Wind,4.83
13148,85,154,85,3,2,Wind,2.82
13149,85,155,85,0,2,Wind,204.19
13150,85,155,85,1,2,Wind,216.57
13151,85,155,85,2,2,Wind,202.54
13152,85,155,85,3,2,Wind,211.72
13153,85,156,85,0,2,Wind,77.22
13154,85,156,85,1,2,Wind,105.14
13155,85,156,85,2,2,Wind,75.94
13156,85,156,85,3,2,Wind,93.64
13157,85,157,85,0,2,Wind,116.26
13158,85,157,85,1,2,Wind,100.64
13159,85,157,85,2,2,Wind,111.96
13160,85,157,85,3,2,Wind,108.79
13161,85,49900,85,0,3,Hydro,0.0
13162,85,49900,85,1,3,Hydro,0.0
13163,85,49900,85,2,3,Hydro,0.0
13164,85,49900,85,3,3,Hydro,0.0
13165,85,49901,85,0,3,Hydro,0.0
13166,85,49901,85,1,3,Hydro,0.0
13167,85,49901,85,2,3,Hydro,0.0
13168,85,49901,85,3,3,Hydro,0.0
13169,85,49902,85,0,3,Hydro,0.0
13170,85,49902,85,1,3,Hydro,0.0
13171,85,49902,85,2,3,Hydro,0.0
13172,85,49902,85,3,3,Hydro,0.0
13173,85,49903,85,0,3,Hydro,0.0
13174,85,49903,85,1,3,Hydro,0.0
13175,85,49903,85,2,3,Hydro,0.0
13176,85,49903,85,3,3,Hydro,0.0
13177,85,49904,85,0,3,Hydro,0.0
13178,85,49904,85,1,3,Hydro,0.0
13179,85,49904,85,2,3,Hydro,0.0
13180,85,49904,85,3,3,Hydro,0.0
13181,85,49905,85,0,3,Hydro,0.0
13182,85,49905,85,1,3,Hydro,0.0
13183,85,49905,85,2,3,Hydro,0.0
13184,85,49905,85,3,3,Hydro,0.0
13185,85,49906,85,0,3,Hydro,0.0
13186,85,49906,85,1,3,Hydro,97.88
13187,85,49906,85,2,3,Hydro,0.0
13188,85,49906,85,3,3,Hydro,0.0
13189,85,49907,85,0,3,Hydro,0.0
13190,85,49907,85,1,3,Hydro,0.0
13191,85,49907,85,2,3,Hydro,0.0
13192,85,49907,85,3,3,Hydro,0.0
13193,85,49908,85,0,3,Hydro,0.0
13194,85,49908,85,1,3,Hydro,0.0
13195,85,49908,85,2,3,Hydro,0.0
13196,85,49908,85,3,3,Hydro,0.0
13197,85,49911,85,0,3,Hydro,14.53
13198,85,49911,85,1,3,Hydro,20.0
